"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"03-Jun-2024","EQ","963.00","963.00","934.00","923.00","951.50","950.45","945.99","1,065.60","537.90","1,23,14,329","11,64,91,70,721.05","3,03,950"
"31-May-2024","EQ","931.65","937.25","920.10","923.95","924.50","923.00","926.90","1,065.60","516.40","1,42,89,102","13,24,45,60,246.05","2,92,240"
"30-May-2024","EQ","943.50","951.45","921.00","943.60","929.35","923.95","932.76","1,065.60","516.40","1,01,70,912","9,48,70,37,493.15","3,12,135"
"29-May-2024","EQ","946.95","950.50","938.80","947.55","943.50","943.60","944.04","1,065.60","516.40","81,84,019","7,72,60,12,188.20","2,35,178"
"28-May-2024","EQ","959.00","961.90","946.00","958.50","947.45","947.55","951.76","1,065.60","516.40","66,18,946","6,29,96,51,307.05","1,97,988"
"27-May-2024","EQ","964.90","966.45","952.00","960.55","959.20","958.50","960.65","1,065.60","516.40","69,16,555","6,64,43,93,473.10","1,74,172"
"24-May-2024","EQ","962.50","970.95","958.00","962.35","958.90","960.55","965.97","1,065.60","509.10","95,90,588","9,26,42,65,969.40","2,55,338"
"23-May-2024","EQ","950.00","963.45","945.05","947.50","962.45","962.35","955.16","1,065.60","509.10","1,12,11,074","10,70,83,62,879.35","2,57,170"
"22-May-2024","EQ","952.00","954.90","942.55","951.30","947.95","947.50","948.59","1,065.60","509.10","94,95,279","9,00,71,05,777.45","2,43,237"
"21-May-2024","EQ","954.00","956.65","948.70","953.95","950.50","951.30","952.23","1,065.60","509.10","1,00,55,258","9,57,49,46,020.95","3,08,306"
"18-May-2024","EQ","950.00","958.00","947.00","945.70","954.00","953.95","951.58","1,065.60","504.75","19,30,324","1,83,68,62,132.25","46,830"
"17-May-2024","EQ","944.00","953.40","941.00","936.40","944.95","945.70","946.87","1,065.60","504.75","1,32,05,512","12,50,39,51,677.20","3,45,592"
"16-May-2024","EQ","953.20","954.40","919.00","947.30","939.20","936.40","932.31","1,065.60","504.75","3,12,40,770","29,12,60,84,706.15","9,91,302"
"15-May-2024","EQ","970.95","972.95","945.10","964.65","946.00","947.30","955.59","1,065.60","504.75","1,96,68,239","18,79,47,94,488.80","5,52,332"
"14-May-2024","EQ","965.10","968.00","953.25","959.75","964.75","964.65","961.48","1,065.60","504.75","1,63,25,689","15,69,67,71,291.20","4,44,401"
"13-May-2024","EQ","1,005.00","1,008.70","947.20","1,046.65","959.40","959.75","965.73","1,065.60","504.75","5,89,74,762","56,95,37,31,977.95","12,49,124"
"10-May-2024","EQ","1,037.00","1,050.35","1,030.40","1,030.30","1,047.00","1,046.65","1,041.70","1,065.60","478.10","1,33,83,183","13,94,12,41,784.40","2,72,084"
"09-May-2024","EQ","1,011.00","1,043.20","1,007.30","1,012.10","1,030.00","1,030.30","1,031.37","1,065.60","478.10","1,91,89,798","19,79,17,72,664.40","3,73,117"
"08-May-2024","EQ","986.95","1,015.00","977.00","988.55","1,013.10","1,012.10","1,001.59","1,065.60","478.10","75,19,352","7,53,12,91,997.20","1,76,945"
"07-May-2024","EQ","1,016.20","1,017.95","982.05","1,016.20","988.00","988.55","995.72","1,065.60","478.10","88,77,426","8,83,94,36,147.40","2,68,478"
"06-May-2024","EQ","1,015.00","1,019.80","1,005.00","1,013.40","1,015.10","1,016.20","1,013.30","1,065.60","478.10","57,24,760","5,80,09,03,344.70","1,52,486"
"03-May-2024","EQ","1,038.00","1,040.20","996.00","1,027.80","1,014.50","1,013.40","1,017.92","1,065.60","474.55","1,18,71,773","12,08,45,02,533.20","2,94,136"
"02-May-2024","EQ","1,020.00","1,030.00","1,011.55","1,007.90","1,028.80","1,027.80","1,024.12","1,065.60","474.55","1,26,95,047","13,00,13,13,075.95","3,25,584"
"30-Apr-2024","EQ","1,005.00","1,019.45","997.50","1,000.60","1,008.00","1,007.90","1,013.13","1,065.60","474.55","90,47,011","9,16,58,14,674.35","2,17,132"
"29-Apr-2024","EQ","1,003.05","1,005.75","999.00","999.50","1,000.05","1,000.60","1,001.33","1,065.60","474.55","47,64,750","4,77,10,91,108.70","1,38,831"
"26-Apr-2024","EQ","1,007.80","1,008.95","996.60","1,001.25","1,000.00","999.50","1,002.09","1,065.60","468.30","79,37,500","7,95,41,27,656.55","2,07,973"
"25-Apr-2024","EQ","992.50","1,003.30","989.50","991.65","1,002.00","1,001.25","996.95","1,065.60","468.30","83,66,455","8,34,09,20,069.70","1,91,801"
"24-Apr-2024","EQ","992.40","995.90","988.00","986.75","990.80","991.65","991.57","1,065.60","468.30","46,71,450","4,63,20,68,971.70","1,32,021"
"23-Apr-2024","EQ","976.00","994.50","974.05","973.55","987.75","986.75","985.98","1,065.60","468.30","79,94,116","7,88,20,75,910.30","2,04,024"
"22-Apr-2024","EQ","978.75","978.75","966.00","963.20","974.70","973.55","971.86","1,065.60","468.30","71,87,959","6,98,56,55,749.55","1,85,545"
"19-Apr-2024","EQ","964.00","967.95","944.00","971.35","964.40","963.20","956.12","1,065.60","465.80","1,53,81,310","14,70,64,20,442.10","4,55,804"
"18-Apr-2024","EQ","996.35","1,003.10","966.25","992.80","977.55","971.35","985.92","1,065.60","465.80","1,35,40,490","13,34,98,51,587.35","3,86,743"
"16-Apr-2024","EQ","990.00","1,004.90","982.10","998.80","992.20","992.80","994.95","1,065.60","465.80","95,74,762","9,52,64,21,190.55","3,71,266"
"15-Apr-2024","EQ","998.10","1,006.95","978.50","1,018.50","997.95","998.80","996.59","1,065.60","465.80","1,26,32,409","12,58,93,70,202.80","3,15,872"
"12-Apr-2024","EQ","1,014.00","1,029.00","1,013.50","1,013.50","1,020.00","1,018.50","1,022.78","1,065.60","452.00","1,15,75,194","11,83,88,97,334.00","2,69,532"
"10-Apr-2024","EQ","1,012.25","1,021.00","1,010.00","1,008.50","1,014.00","1,013.50","1,013.34","1,065.60","452.00","45,54,077","4,61,48,09,424.85","1,47,535"
"09-Apr-2024","EQ","1,021.00","1,029.50","1,005.00","1,013.20","1,008.00","1,008.50","1,016.63","1,065.60","452.00","85,39,041","8,68,10,62,975.60","1,65,448"
"08-Apr-2024","EQ","1,010.05","1,016.40","1,004.00","1,007.10","1,012.70","1,013.20","1,011.67","1,065.60","452.00","51,88,052","5,24,85,88,584.35","1,35,516"
"05-Apr-2024","EQ","1,011.60","1,012.50","1,004.40","1,011.60","1,007.85","1,007.10","1,007.70","1,065.60","419.50","45,19,120","4,55,39,38,869.15","1,25,137"
"04-Apr-2024","EQ","1,016.00","1,017.00","998.15","1,009.15","1,013.00","1,011.60","1,009.18","1,065.60","419.50","91,38,276","9,22,21,66,611.85","2,22,736"
"03-Apr-2024","EQ","1,004.00","1,014.45","992.55","1,004.65","1,009.80","1,009.15","1,005.24","1,065.60","419.50","80,40,366","8,08,24,83,994.30","1,78,668"
"02-Apr-2024","EQ","999.00","1,008.00","993.40","992.25","1,006.40","1,004.65","1,001.88","1,065.60","419.50","79,95,931","8,01,09,66,198.30","1,40,240"
"01-Apr-2024","EQ","1,000.00","1,009.85","987.45","992.80","994.00","992.25","999.89","1,065.60","419.50","86,29,407","8,62,84,17,031.65","1,86,115"
"28-Mar-2024","EQ","982.50","999.90","979.00","978.65","995.00","992.80","989.41","1,065.60","400.45","98,62,996","9,75,85,05,417.60","2,06,461"
"27-Mar-2024","EQ","991.60","995.00","976.70","986.20","979.85","978.65","986.05","1,065.60","400.45","66,40,537","6,54,79,01,957.20","1,53,746"
"26-Mar-2024","EQ","977.00","995.00","976.00","979.80","987.15","986.20","988.47","1,065.60","400.45","94,61,531","9,35,24,25,727.35","2,03,693"
"22-Mar-2024","EQ","964.90","986.20","950.35","964.90","979.75","979.80","973.11","1,065.60","400.45","1,36,38,296","13,27,15,35,879.30","3,31,701"
"21-Mar-2024","EQ","951.00","969.25","946.00","940.45","965.55","964.90","959.70","1,065.60","400.45","1,10,74,207","10,62,78,71,292.80","2,55,104"
"20-Mar-2024","EQ","960.90","965.15","921.20","957.75","944.30","940.45","940.72","1,065.60","400.45","1,39,00,321","13,07,63,39,290.15","3,34,099"
"19-Mar-2024","EQ","968.55","970.60","951.60","972.45","958.20","957.75","960.60","1,065.60","400.45","94,83,750","9,11,01,35,924.35","2,38,021"
"18-Mar-2024","EQ","945.85","974.80","936.65","945.85","972.00","972.45","961.64","1,065.60","400.45","1,21,21,719","11,65,67,66,985.35","3,01,579"
